       x;        y;       s;         m
 595.000;    733.0;     2.4;   5.320
 584.000;    734.0;     2.4;   5.054
 627.000;    734.0;     2.4;   5.474
 683.000;    735.0;     2.4;   5.973
 768.000;    735.0;     2.4;   5.568
 796.000;    735.0;     2.4;   5.178
 280.000;    737.0;     2.4;   5.444
 742.000;    738.0;     2.4;   5.610
 704.000;    740.0;     2.4;   5.091
 792.000;    740.0;     2.4;   5.560
 814.000;    740.0;     2.4;   5.030
 806.000;    741.0;     2.4;   5.113
 209.000;    742.0;     2.4;   6.812
 652.000;    743.0;     2.4;   5.016
 734.000;    743.0;     2.4;   6.141
 748.000;    743.0;     2.4;   5.432
 755.000;    743.0;     2.4;   5.158
 985.000;    743.0;     2.4;   5.171
 787.000;    744.0;     2.4;   6.091
 795.000;    744.0;     2.4;   5.844
 809.000;    744.0;     2.4;   6.426
 830.000;    744.0;     2.4;   5.214
 668.000;    745.0;     2.4;   6.513
 199.000;    746.0;     2.4;   5.008
 636.000;    746.0;     2.4;   5.116
 751.000;    746.0;     2.4;   6.655
 759.000;    746.0;     2.4;   5.521
 992.000;    746.0;     2.4;   6.974
 996.000;    746.0;     2.4;   7.260
1019.000;    746.0;     2.4;   6.737
1028.000;    746.0;     2.4;   6.685
1057.000;    746.0;     2.4;   6.108
1103.000;    746.0;     2.4;   6.846
1114.000;    746.0;     2.4;   5.632
1126.000;    746.0;     2.4;   6.621
1137.000;    746.0;     2.4;   6.458
1149.000;    746.0;     2.4;   6.471
1157.000;    746.0;     2.4;   6.949
1164.000;    746.0;     2.4;   6.909
1190.000;    746.0;     2.4;   5.828
 723.000;    747.0;     2.4;   5.294
 982.000;    747.0;     2.4;   5.470
 280.000;    748.0;     2.4;   5.239
 353.000;    748.0;     2.4;   5.040
 729.000;    748.0;     2.4;   5.475
 768.000;    748.0;     2.4;   5.439
 308.000;    749.0;     2.4;   5.359
 348.000;    749.0;     2.4;   5.676
 701.000;    749.0;     2.4;   5.566
 709.000;    749.0;     2.4;   5.013
 784.000;    749.0;     2.4;   6.261
 792.000;    749.0;     2.4;   5.488
 814.000;    749.0;     2.4;   5.069
 827.000;    749.0;     2.4;   5.148
 870.000;    749.0;     2.4;   5.077
 324.000;    750.0;     2.4;   6.378
 733.000;    750.0;     2.4;   5.129
 319.000;    751.0;     2.4;   7.569
 719.000;    751.0;     2.4;   5.198
 748.000;    751.0;     2.4;   5.193
 704.000;    752.0;     2.4;   5.679
 276.000;    753.0;     2.4;   5.307
 695.000;    753.0;     2.4;   5.110
 787.000;    753.0;     2.4;   6.317
 824.000;    753.0;     2.4;   5.639
 212.000;    754.0;     2.4;   9.382
 283.000;    754.0;     2.4;   5.617
 351.000;    754.0;     2.4;   5.264
 751.000;    754.0;     2.4;   5.858
 262.000;    755.0;     2.4;   5.507
 279.000;    756.0;     2.4;   5.865
 304.000;    756.0;     2.4;   5.242
 323.000;    756.0;     2.4;   6.911
 813.000;    756.0;     2.4;   5.177
 829.000;    756.0;     2.4;   5.311
 871.000;    756.0;     2.4;   5.090
 985.000;    756.0;     2.4;   7.928
 116.000;    758.0;     2.4;   6.078
 805.000;    759.0;     2.4;   5.087
 840.000;    759.0;     2.4;   8.212
 679.000;    760.0;     2.4;   6.263
 695.000;    760.0;     2.4;   5.213
 818.000;    760.0;     2.4;   6.120
 351.000;    761.0;     2.4;   5.063
 315.000;    763.0;     2.4;   5.569
 798.000;    763.0;     2.4;   5.101
 843.000;    763.0;     2.4;   5.552
 212.000;    764.0;     2.4;   8.365
 254.000;    764.0;     2.4;   5.205
 805.000;    764.0;     2.4;   6.096
 813.000;    764.0;     2.4;   5.231
 819.000;    764.0;     2.4;   5.176
 835.000;    764.0;     2.4;   5.802
 859.000;    764.0;     2.4;   5.685
 985.000;    764.0;     2.4;   7.997
 114.000;    765.0;     2.4;   5.651
 250.000;    765.0;     2.4;   5.557
 750.000;    765.0;     2.4;   5.097
 762.000;    765.0;     2.4;   5.128
 279.000;    766.0;     2.4;   6.343
 657.000;    766.0;     2.4;   5.117
 729.000;    766.0;     2.4;   6.013
 272.000;    767.0;     2.4;   5.528
 286.000;    767.0;     2.4;   5.482
 712.000;    767.0;     2.4;   6.021
 719.000;    767.0;     2.4;   5.863
 839.000;    767.0;     2.4;   6.585
 209.000;    768.0;     2.4;   7.824
 694.000;    768.0;     2.4;   5.563
 703.000;    768.0;     2.4;   5.572
 777.000;    768.0;     2.4;   5.789
 784.000;    768.0;     2.4;   5.792
 800.000;    768.0;     2.4;   6.055
 808.000;    768.0;     2.4;   7.047
 678.000;    769.0;     2.4;   5.180
 796.000;    769.0;     2.4;   5.868
 835.000;    769.0;     2.4;   5.210
 282.000;    770.0;     2.4;   5.262
 744.000;    770.0;     2.4;   5.807
 768.000;    770.0;     2.4;   5.015
 196.000;    772.0;     2.4;   5.056
 401.000;    772.0;     2.4;   5.611
 782.000;    772.0;     2.4;   6.375
 796.000;    772.0;     2.4;   5.254
 985.000;    772.0;     2.4;   7.467
 286.000;    773.0;     2.4;   5.152
 836.000;    773.0;     2.4;   6.260
 985.000;    776.0;     2.4;   6.712
 243.000;    777.0;     2.4;   5.112
 315.000;    777.0;     2.4;   6.458
 840.000;    777.0;     2.4;   7.014
 264.000;    778.0;     2.4;   5.287
 669.000;    778.0;     2.4;   5.334
 770.000;    778.0;     2.4;   7.153
 777.000;    778.0;     2.4;   5.138
 660.000;    779.0;     2.4;   5.330
 866.000;    779.0;     2.4;   5.888
 727.000;    780.0;     2.4;   5.296
 740.000;    780.0;     2.4;   5.882
 209.000;    782.0;     2.4;   8.258
 268.000;    782.0;     2.4;   5.129
 359.000;    782.0;     2.4;   5.998
 802.000;    782.0;     2.4;   5.238
 828.000;    782.0;     2.4;   5.591
 744.000;    783.0;     2.4;   5.635
 334.000;    784.0;     2.4;   5.058
 408.000;    784.0;     2.4;   5.061
 106.000;    785.0;     2.4;   5.897
 806.000;    785.0;     2.4;   5.266
 748.000;    786.0;     2.4;   5.361
 784.000;    786.0;     2.4;   5.774
 767.000;    787.0;     2.4;   7.083
 412.000;    788.0;     2.4;   5.259
 420.000;    788.0;     2.4;   5.114
 836.000;    788.0;     2.4;   6.210
 271.000;    789.0;     2.4;   5.106
 791.000;    789.0;     2.4;   5.322
 457.000;    790.0;     2.4;   5.151
 772.000;    790.0;     2.4;   6.109
 828.000;    790.0;     2.4;   5.716
 839.000;    790.0;     2.4;   6.677
 754.000;    791.0;     2.4;   5.123
 589.000;    792.0;     2.4;   5.396
 768.000;    793.0;     2.4;   6.105
 774.000;    793.0;     2.4;   5.337
 784.000;    793.0;     2.4;   5.038
 209.000;    794.0;     2.4;   8.205
 750.000;    795.0;     2.4;   7.789
 805.000;    795.0;     2.4;   5.606
 740.000;    796.0;     2.4;   6.706
 212.000;    798.0;     2.4;   9.171
 349.000;    798.0;     2.4;   5.778
  75.000;    799.0;     2.4;   5.093
 360.000;    799.0;     2.4;   5.349
 805.000;    799.0;     2.4;   6.786
 825.000;    799.0;     2.4;   5.840
 857.000;    799.0;     2.4;   5.366
 146.000;    800.0;     2.4;   5.356
 768.000;    800.0;     2.4;   5.077
 355.000;    801.0;     2.4;   5.158
 720.000;    801.0;     2.4;   5.592
 779.000;    801.0;     2.4;   5.122
 808.000;    801.0;     2.4;   5.283
 712.000;    802.0;     2.4;   5.073
 831.000;    802.0;     2.4;   5.375
 212.000;    803.0;     2.4;   8.548
 801.000;    803.0;     2.4;   5.799
 842.000;    803.0;     2.4;   5.385
 456.000;    804.0;     2.4;   5.582
 739.000;    804.0;     2.4;   6.631
 774.000;    805.0;     2.4;   5.364
 782.000;    805.0;     2.4;   5.439
 290.000;    806.0;     2.4;   5.370
 707.000;    806.0;     2.4;   5.655
 716.000;    806.0;     2.4;   5.982
 828.000;    806.0;     2.4;   5.031
 212.000;    807.0;     2.4;   7.991
 313.000;    807.0;     2.4;   5.515
 693.000;    807.0;     2.4;   5.615
 767.000;    807.0;     2.4;   5.598
 821.000;    807.0;     2.4;   5.320
 838.000;    807.0;     2.4;   5.553
 471.000;    808.0;     2.4;   5.069
 785.000;    808.0;     2.4;   5.039
 293.000;    809.0;     2.4;   6.154
 297.000;    810.0;     2.4;   5.453
 457.000;    810.0;     2.4;   5.123
 263.000;    811.0;     2.4;   6.361
 340.000;    811.0;     2.4;   5.326
 396.000;    811.0;     2.4;   5.092
 446.000;    812.0;     2.4;   5.186
 815.000;    812.0;     2.4;   5.964
 157.000;    814.0;     2.4;   5.027
 387.000;    815.0;     2.4;   5.137
 751.000;    816.0;     2.4;   5.365
 811.000;    816.0;     2.4;   5.374
 360.000;    817.0;     2.4;   6.774
 397.000;    817.0;     2.4;   5.053
 666.000;    817.0;     2.4;   5.400
 797.000;    817.0;     2.4;   5.219
 309.000;    818.0;     2.4;   6.345
 724.000;    818.0;     2.4;   5.392
 290.000;    819.0;     2.4;   5.000
 500.000;    819.0;     2.4;   5.455
 707.000;    819.0;     2.4;   5.427
 748.000;    819.0;     2.4;   5.086
 754.000;    819.0;     2.4;   5.090
 364.000;    820.0;     2.4;   6.332
 401.000;    820.0;     2.4;   6.355
 441.000;    820.0;     2.4;   5.066
 487.000;    820.0;     2.4;   5.561
 330.000;    821.0;     2.4;   5.936
 356.000;    821.0;     2.4;   5.845
 388.000;    821.0;     2.4;   5.795
 287.000;    822.0;     2.4;   5.003
 352.000;    822.0;     2.4;   5.426
 294.000;    823.0;     2.4;   7.131
 397.000;    823.0;     2.4;   6.680
 414.000;    823.0;     2.4;   5.429
 444.000;    823.0;     2.4;   5.265
 838.000;    824.0;     2.4;   6.079
 982.000;    824.0;     2.4;   8.040
 332.000;    825.0;     2.4;   5.444
 211.000;    826.0;     2.4;   9.661
 400.000;    827.0;     2.4;   5.244
 431.000;    827.0;     2.4;   5.279
 440.000;    827.0;     2.4;   5.778
 913.000;    827.0;     2.4;   5.120
 937.000;    827.0;     2.4;   5.163
 262.000;    829.0;     2.4;   5.528
 405.000;    829.0;     2.4;   5.126
 435.000;    829.0;     2.4;   5.493
 723.000;    829.0;     2.4;   5.004
 801.000;    830.0;     2.4;   5.037
 208.000;    831.0;     2.4;   5.994
 313.000;    831.0;     2.4;   6.893
 283.000;    832.0;     2.4;   6.189
 726.000;    832.0;     2.4;   6.078
 290.000;    833.0;     2.4;   5.027
 361.000;    833.0;     2.4;   6.132
 399.000;    833.0;     2.4;   6.761
 132.000;    834.0;     2.4;   5.537
 211.000;    834.0;     2.4;   8.892
 286.000;    834.0;     2.4;   6.889
 430.000;    834.0;     2.4;   5.617
 499.000;    835.0;     2.4;   6.090
 402.000;    836.0;     2.4;   5.338
 434.000;    836.0;     2.4;   5.400
 317.000;    837.0;     2.4;   5.231
 374.000;    837.0;     2.4;   5.571
 395.000;    837.0;     2.4;   6.254
 415.000;    837.0;     2.4;   5.258
 443.000;    837.0;     2.4;   5.887
 453.000;    837.0;     2.4;   5.244
 824.000;    837.0;     2.4;   5.059
 706.000;    838.0;     2.4;   5.773
 801.000;    838.0;     2.4;   5.585
 207.000;    839.0;     2.4;   7.986
 211.000;    839.0;     2.4;   8.929
 417.000;    840.0;     2.4;   5.072
 688.000;    840.0;     2.4;   5.247
 776.000;    840.0;     2.4;   5.076
 202.000;    841.0;     2.4;   5.457
 359.000;    841.0;     2.4;   6.504
 370.000;    841.0;     2.4;   5.394
 539.000;    841.0;     2.4;   5.004
 546.000;    841.0;     2.4;   5.064
 571.000;    841.0;     2.4;   5.030
 672.000;    841.0;     2.4;   5.053
 679.000;    841.0;     2.4;   5.508
 804.000;    841.0;     2.4;   5.226
 503.000;    842.0;     2.4;   5.304
 522.000;    842.0;     2.4;   5.465
 754.000;    842.0;     2.4;   5.252
 312.000;    843.0;     2.4;   5.821
 394.000;    843.0;     2.4;   6.127
 691.000;    843.0;     2.4;   5.262
 207.000;    844.0;     2.4;   8.837
 211.000;    844.0;     2.4;   9.750
 276.000;    844.0;     2.4;   5.461
 321.000;    844.0;     2.4;   5.361
 378.000;    844.0;     2.4;   6.710
 386.000;    844.0;     2.4;   6.642
 453.000;    844.0;     2.4;   5.817
 465.000;    844.0;     2.4;   5.383
 682.000;    844.0;     2.4;   5.354
 713.000;    844.0;     2.4;   5.033
 280.000;    845.0;     2.4;   6.862
 301.000;    845.0;     2.4;   5.903
 362.000;    845.0;     2.4;   5.776
 369.000;    845.0;     2.4;   7.303
 434.000;    845.0;     2.4;   6.056
 443.000;    845.0;     2.4;   6.016
 759.000;    845.0;     2.4;   5.676
 272.000;    846.0;     2.4;   6.660
 828.000;    846.0;     2.4;   5.167
 389.000;    847.0;     2.4;   7.151
 773.000;    847.0;     2.4;   5.699
 810.000;    847.0;     2.4;   5.340
 211.000;    848.0;     2.4;   9.867
 379.000;    848.0;     2.4;   6.320
 402.000;    848.0;     2.4;   6.225
 764.000;    848.0;     2.4;   5.746
 371.000;    849.0;     2.4;   7.242
 684.000;    849.0;     2.4;   5.061
 462.000;    850.0;     2.4;   5.639
 813.000;    850.0;     2.4;   5.392
 208.000;    851.0;     2.4;   8.734
 352.000;    851.0;     2.4;   5.208
 360.000;    851.0;     2.4;   6.036
 383.000;    851.0;     2.4;   6.310
 420.000;    851.0;     2.4;   5.073
 429.000;    851.0;     2.4;   5.007
 614.000;    851.0;     2.4;   5.142
 665.000;    851.0;     2.4;   5.045
 272.000;    852.0;     2.4;   5.197
 375.000;    852.0;     2.4;   6.083
 405.000;    852.0;     2.4;   5.665
 512.000;    852.0;     2.4;   6.897
 653.000;    852.0;     2.4;   5.551
 297.000;    853.0;     2.4;   6.473
 347.000;    853.0;     2.4;   5.866
 502.000;    853.0;     2.4;   5.472
 280.000;    854.0;     2.4;   5.980
 401.000;    854.0;     2.4;   5.359
 424.000;    854.0;     2.4;   6.093
 211.000;    855.0;     2.4;   9.969
 355.000;    855.0;     2.4;   6.443
 616.000;    855.0;     2.4;   5.050
 110.000;    856.0;     2.4;   6.165
 196.000;    856.0;     2.4;   5.541
 427.000;    856.0;     2.4;   5.533
 436.000;    856.0;     2.4;   5.884
 948.000;    856.0;     2.4;   5.101
 273.000;    857.0;     2.4;   5.301
 207.000;    858.0;     2.4;   6.901
 407.000;    858.0;     2.4;   5.397
 431.000;    858.0;     2.4;   5.872
 442.000;    858.0;     2.4;   5.328
 211.000;    859.0;     2.4;   9.706
 316.000;    859.0;     2.4;   7.585
 348.000;    859.0;     2.4;   6.907
 388.000;    859.0;     2.4;   5.706
 397.000;    859.0;     2.4;   5.522
 612.000;    859.0;     2.4;   5.283
 650.000;    859.0;     2.4;   5.020
 728.000;    859.0;     2.4;   5.237
 749.000;    859.0;     2.4;   5.767
 413.000;    860.0;     2.4;   5.075
 773.000;    860.0;     2.4;   5.756
 783.000;    860.0;     2.4;   5.334
 986.000;    860.0;     2.4;   7.786
 276.000;    861.0;     2.4;   5.063
 401.000;    861.0;     2.4;   6.707
 868.000;    861.0;     2.4;   5.105
 982.000;    861.0;     2.4;   9.144
 311.000;    862.0;     2.4;   5.673
 319.000;    862.0;     2.4;   6.199
 391.000;    862.0;     2.4;   5.301
 474.000;    862.0;     2.4;   6.046
 753.000;    862.0;     2.4;   5.615
 163.000;    863.0;     2.4;   6.151
 416.000;    863.0;     2.4;   5.745
 731.000;    863.0;     2.4;   5.495
 742.000;    863.0;     2.4;   5.264
 273.000;    864.0;     2.4;   5.891
 379.000;    864.0;     2.4;   5.866
 597.000;    864.0;     2.4;   5.140
 368.000;    865.0;     2.4;   7.551
 405.000;    865.0;     2.4;   5.316
 495.000;    865.0;     2.4;   5.599
 421.000;    866.0;     2.4;   5.621
 612.000;    866.0;     2.4;   5.549
 639.000;    866.0;     2.4;   5.327
 650.000;    866.0;     2.4;   5.656
 793.000;    866.0;     2.4;   5.092
 837.000;    866.0;     2.4;   6.438
 371.000;    867.0;     2.4;   5.495
 431.000;    867.0;     2.4;   6.042
 441.000;    867.0;     2.4;   5.254
 868.000;    867.0;     2.4;   5.073
 491.000;    868.0;     2.4;   5.079
 789.000;    868.0;     2.4;   5.392
 982.000;    868.0;     2.4;   8.896
 986.000;    868.0;     2.4;   7.832
 276.000;    869.0;     2.4;   5.308
 948.000;    869.0;     2.4;   6.174
 401.000;    870.0;     2.4;   6.228
 473.000;    870.0;     2.4;   5.678
 211.000;    871.0;     2.4;   9.977
 311.000;    871.0;     2.4;   6.512
 607.000;    871.0;     2.4;   5.200
 647.000;    871.0;     2.4;   5.529
 698.000;    871.0;     2.4;   5.778
 272.000;    872.0;     2.4;   6.597
 415.000;    872.0;     2.4;   5.501
 492.000;    872.0;     2.4;   5.253
 458.000;    873.0;     2.4;   5.624
 484.000;    873.0;     2.4;   6.543
 611.000;    873.0;     2.4;   5.573
 701.000;    873.0;     2.4;   5.450
 719.000;    873.0;     2.4;   5.237
 307.000;    875.0;     2.4;   6.494
 347.000;    875.0;     2.4;   7.384
 394.000;    875.0;     2.4;   6.691
 418.000;    875.0;     2.4;   6.228
 586.000;    875.0;     2.4;   5.291
 740.000;    875.0;     2.4;   5.287
 986.000;    875.0;     2.4;   8.302
 337.000;    876.0;     2.4;   5.440
 387.000;    876.0;     2.4;   6.721
 211.000;    877.0;     2.4;  10.187
 311.000;    877.0;     2.4;   9.103
 409.000;    877.0;     2.4;   7.002
 592.000;    877.0;     2.4;   5.879
 695.000;    877.0;     2.4;   5.248
 982.000;    877.0;     2.4;   8.398
 306.000;    878.0;     2.4;   6.113
 315.000;    878.0;     2.4;   9.954
 397.000;    878.0;     2.4;   5.654
 401.000;    878.0;     2.4;   5.944
 469.000;    878.0;     2.4;   5.408
 581.000;    878.0;     2.4;   5.439
 765.000;    878.0;     2.4;   5.107
 319.000;    879.0;     2.4;   5.452
 390.000;    879.0;     2.4;   7.597
 430.000;    879.0;     2.4;   6.754
 478.000;    879.0;     2.4;   6.072
 310.000;    880.0;     2.4;   8.224
 418.000;    880.0;     2.4;   5.774
 548.000;    880.0;     2.4;   5.331
 568.000;    880.0;     2.4;   6.294
 595.000;    880.0;     2.4;   5.509
 745.000;    880.0;     2.4;   5.134
 384.000;    881.0;     2.4;   6.112
 536.000;    881.0;     2.4;   6.020
 544.000;    881.0;     2.4;   5.053
 769.000;    881.0;     2.4;   5.344
 474.000;    882.0;     2.4;   5.090
 492.000;    882.0;     2.4;   5.764
 726.000;    883.0;     2.4;   5.131
 986.000;    883.0;     2.4;   7.501
 211.000;    884.0;     2.4;   9.747
 412.000;    884.0;     2.4;   5.662
 422.000;    884.0;     2.4;   5.903
 789.000;    884.0;     2.4;   5.199
 306.000;    885.0;     2.4;   5.055
 458.000;    885.0;     2.4;   7.061
 533.000;    885.0;     2.4;   5.219
 394.000;    886.0;     2.4;   5.754
 731.000;    886.0;     2.4;   5.216
 935.000;    886.0;     2.4;   5.583
 982.000;    886.0;     2.4;   8.498
 437.000;    887.0;     2.4;   5.727
 806.000;    887.0;     2.4;   5.142
 259.000;    888.0;     2.4;   5.006
 369.000;    888.0;     2.4;   6.737
 415.000;    888.0;     2.4;   5.684
 471.000;    888.0;     2.4;   5.883
  94.000;    890.0;     2.4;   5.273
 516.000;    890.0;     2.4;   5.901
 524.000;    890.0;     2.4;   5.295
 641.000;    890.0;     2.4;   5.327
 654.000;    890.0;     2.4;   5.103
 664.000;    890.0;     2.4;   5.732
 748.000;    890.0;     2.4;   5.232
 757.000;    890.0;     2.4;   5.203
 495.000;    891.0;     2.4;   6.100
 508.000;    891.0;     2.4;   6.547
 727.000;    891.0;     2.4;   5.183
 402.000;    892.0;     2.4;   5.545
 473.000;    892.0;     2.4;   5.975
 430.000;    893.0;     2.4;   5.608
 463.000;    893.0;     2.4;   5.023
 581.000;    893.0;     2.4;   5.318
 598.000;    893.0;     2.4;   6.658
 211.000;    894.0;     2.4;   8.891
 636.000;    894.0;     2.4;   5.012
 982.000;    894.0;     2.4;   7.301
 410.000;    895.0;     2.4;   5.077
 454.000;    895.0;     2.4;   5.165
 507.000;    896.0;     2.4;   5.193
 415.000;    897.0;     2.4;   5.560
 457.000;    897.0;     2.4;   5.246
 461.000;    897.0;     2.4;   5.841
 578.000;    897.0;     2.4;   5.018
 594.000;    897.0;     2.4;   5.595
 604.000;    897.0;     2.4;   5.205
 804.000;    897.0;     2.4;   5.127
 982.000;    898.0;     2.4;   7.739
 510.000;    899.0;     2.4;   5.546
 464.000;    900.0;     2.4;   6.247
 505.000;    900.0;     2.4;   6.179
 927.000;    900.0;     2.4;   5.076
 485.000;    902.0;     2.4;   5.045
 986.000;    902.0;     2.4;   7.700
 208.000;    903.0;     2.4;   7.549
 315.000;    904.0;     2.4;   5.477
 293.000;    906.0;     2.4;   5.722
 297.000;    908.0;     2.4;   5.597
 304.000;    908.0;     2.4;   5.066
 920.000;    909.0;     2.4;   5.532
 491.000;    910.0;     2.4;   6.065
 986.000;    910.0;     2.4;   7.767
   9.000;    911.0;     2.4;   5.579
